"","Calu3_mock3","Calu3_mock2","Calu3_mock1","Calu3_SARSCoV2_3","Calu3_SARSCoV2_2","Calu3_SARSCoV2_1","SRR1942929","SRR1942934","SRR1942956","SRR1942957","SRR1942960","SRR1942961","SRR1942989","SRR1942990","cluster","gene_type"
"LINC00304",0.462885440712264,-0.498507967032563,0.0188231046927401,0.886993096398496,1.73202420286898,1.69483482828687,0.148302222577472,-0.253798903795257,-1.65596641948727,-0.111348160640459,-0.236574801409348,-0.0454331574653945,-1.65596641948727,-0.486267066219254,5,"Human"
"ARHGAP45",-0.204672897489492,1.75246834900663,1.3536881365767,0.450578883414569,0.56133103675143,1.2607512770257,0.101317936191293,-1.01966139253196,-1.19291193626841,-1.40914701498195,-0.103762895483115,-0.0702834122454378,-1.17442764261691,-0.305268427349052,4,"Human"
"GLIPR1L2",-1.35945334279329,-1.29056589780123,-0.669273492780303,-0.539045587641406,-0.608144018146879,-0.66955973075763,-0.00871962464733137,0.283498336480072,0.222093233263335,0.490260146821327,0.259101832368909,0.0448216693449476,1.70062757926672,2.14435889702274,2,"Human"
"MIGA1",-0.84157988832716,-1.99421774924516,-1.11027048845294,-0.779212470915672,-0.584188575702486,-0.959371939020606,0.719506220397251,1.08619508977975,0.461435791694149,0.548157605720842,0.985952078166413,0.842697641637293,0.813242283106298,0.811654401162026,1,"Human"
"PRR26",-1.06601063762561,-1.84108195208241,-1.17672628523039,0.505607818220069,0.107765616717648,0.177398918718337,0.794774341676509,1.06898694101862,-0.660863269091431,-0.748492944271476,1.42493289920553,1.17660521654814,0.655350915629724,-0.418247579433233,1,"Human"
"NRIP1",-1.0036735395264,-1.88620591976807,-1.20459652798032,-0.224736780742773,-0.152390220622363,-0.413679261595633,-0.105187899125136,-0.0122108488143152,1.1169095533812,1.05237567911285,-0.0445008581946244,-0.0755465697013575,1.43395567086761,1.51948752270932,2,"Human"
"RNF182",-1.1128695392805,-1.43155898460641,-1.01625573986,-0.22152070291567,0.361954528270111,-1.08587474933028,0.448234213105643,0.328254226723204,2.27960265882066,1.33985892990078,-0.0785190868295171,0.0857610904067491,0.0304279280622597,0.0725052275329651,1,"Human"
"MB21D2",-0.87101951218422,-0.834023809639136,-0.706405794007715,1.11390175946653,1.1077036371992,1.11602967045578,-1.07917122046384,-1.05641057554254,0.815539348650956,0.733436145680955,-1.0754498000332,-1.04897211215207,0.891752617540442,0.893089645028847,7,"Human"
"SSTR2",-1.32072064004251,-0.723296051013222,-0.919760915701964,1.30139938709437,1.3133796851091,1.30583476290306,-0.868364892573515,-0.699128343838156,0.91317321661073,0.806811989859207,-1.08167137300227,-0.768264077219612,0.352874613577478,0.387732638237304,7,"Human"
"ZNF594",-0.887730928902256,-1.2337405529302,-1.34378226714703,-0.897305158873578,-0.18339495227892,-1.0581736746815,0.122536629573172,0.290626353046613,1.09879739347713,0.914465542724749,-0.129257592490056,0.26946422470713,1.31880092812781,1.71869405564693,2,"Human"
"PCGF5",-1.39028950793336,-1.97275380944635,-1.85492916151363,0.379706929854588,0.944959360885311,0.210702262327181,0.227086431813852,0.362927990621422,1.04235540244374,0.806795238235683,0.0780213721227627,0.0237985467338763,0.763222283877296,0.378396659977618,1,"Human"
"YOD1",-0.981039628819,-2.25687867237284,-1.24665225845472,-0.224858966979351,0.180046197076925,-0.314099315018529,0.0139873455863344,0.145430777699206,1.32933614654939,1.24881976866736,0.111272615369875,0.0756720207975873,0.937905227368532,0.981058742529226,2,"Human"
"TMEM64",-0.156791105347713,-1.5843396777195,-0.62333097441581,-1.13131294428818,-1.02361424088207,-1.57713186071725,0.962421265693099,1.11602393496764,0.672195271304774,0.437364708095977,1.12061876686954,0.876316360001276,0.393991938611951,0.517588557826257,1,"Human"
"SHISA2",-1.01455492756267,-1.20125575945893,-1.0070086990753,-0.649402159998772,-0.50691599735185,-0.574725816389177,1.47415624948726,1.43020495074381,0.0122715799786786,-0.0842258374708191,1.40791109323693,1.42859067784221,-0.358592418901757,-0.356452935079608,6,"Human"
"SMG1P3",-1.68557485879292,-1.32060254011652,-1.08401188006888,-0.385527423259519,-0.665142360597698,-0.363153902991257,0.0626681410341688,0.246563933078224,1.15546311513862,1.51134495126775,-0.0628748805885195,0.250227437217347,1.05403508129121,1.28658518738799,2,"Human"
"GPR157",-0.281653662056768,0.231140134771214,0.332208014120387,1.40629911530191,1.79368645490012,1.4587054103375,-1.09515992361212,-0.728650045207205,0.380463885740383,0.206371019618359,-0.994210329669882,-0.670637453071939,-1.03247312055954,-1.00608950061241,5,"Human"
"PIPSL",-1.19220377852059,-1.19220377852059,-0.570321071595812,0.0323036141775454,-1.19220377852059,-0.33854205908125,-0.0619126614549138,0.517247292481779,0.982995309749381,1.16500888558664,0.240858291060606,-1.19220377852059,1.01492934740791,1.7862481657505,3,"Human"
"CHST13",1.84613853021904,1.81740706519575,0.911662823737104,0.375441617146317,0.353373875829756,0.673239834228376,-0.531410365680967,-0.884361725011567,-0.622965614477128,-0.616879385697113,-0.555241299865218,-1.02789685006865,-0.990505821628236,-0.748002683927464,10,"Human"
"ZDHHC20",0.0161771690755771,-1.65270639370072,-0.682195614055536,-1.07152224850707,-0.898464663613327,-1.45263749203562,0.863558378488738,1.10044275841742,1.05728012305924,0.887763111964524,0.927998609154744,1.0032194908667,-0.0823202526882391,-0.0165929764264144,6,"Human"
"ANKRD30B",-1.16935315082405,-0.890338476717385,-1.42262884075573,-1.42984300896017,-0.434799389676965,-1.01156227234103,0.668530828189927,0.80585685486212,0.807329455985756,0.647236098667658,0.445197519104301,0.62183594001147,1.09024958984922,1.27228885260487,3,"Human"
"ARSJ",0.699430920768868,-1.10153646220863,-0.717372676389558,-1.57183501478772,-1.19609103066492,-1.55088409459493,0.249404589015157,0.5271056569395,1.18464557272608,1.17336375766025,0.616998996913467,0.609711312685415,0.429956854384443,0.6471016175526,3,"Human"
"PSMG4",0.682542732774341,1.63742424922649,1.6047635812948,0.141993513764861,0.868532598166493,-0.0498370929294503,0.141713312017728,-0.250175681397246,-0.398119069548148,-0.579263048759245,-0.105930458699196,-0.277263633764242,-1.70205217453583,-1.71432882761133,8,"Human"
"MAP6D1",1.23466075231945,1.56498735565164,0.434349472311248,-2.14884115256827,-0.958571744696573,-0.839589894170301,-0.243486939484572,-0.430273792492197,0.0430028764730413,-0.655262912324611,0.117985997093385,-0.0265976437045782,0.745648549749164,1.16198907584317,6,"Human"
"ZNF443",-0.537898865194235,-1.40032395352029,-0.229693730668773,-0.233088333705692,0.336731430202078,-0.427248654021174,-0.180834255774836,0.246253783396628,1.96422487741757,2.26288716085768,-0.343769361189303,-0.825262312138565,-0.68722058753093,0.0552428018698608,1,"Human"
"LINC01559",0.792736708009923,0.395120197060925,0.712043385850696,0.893048611582824,1.10945910291704,0.945899557394975,0.0424092784463039,0.262899680033529,-1.71256734867622,-1.96780008847442,0.186748692274468,0.244857729427678,-0.943075466544014,-0.961780039303717,10,"Human"
"C11orf42",-1.07963823081248,-1.07963823081248,-1.07963823081248,-1.07963823081248,-1.07963823081248,-1.07963823081248,0.429996131252639,0.517492424588206,1.09564949225658,1.10831150446686,1.29194454756813,0.835739063447889,0.460111533991163,0.738584687303394,3,"Human"
"SSR4",1.15976705544883,1.79103750380711,1.37348361945452,0.105677710149979,-0.00764742892081853,0.679795154082743,0.00353936586806529,-0.273522264157292,-0.745970036124089,-0.927174332842179,-0.0410399285575193,-0.0960664818186163,-1.60987771886159,-1.41200221752915,8,"Human"
"CAPS2",-0.977255130000012,-1.30888813358251,-1.41372205607119,-0.269136929901404,-0.0235720566122669,-0.774369341302757,-0.0656617707883249,0.0673481268054266,0.510613970310406,-0.155277773013555,0.217777068280986,0.411258560685844,1.85340862836612,1.92747683682324,1,"Human"
"ZNF792",0.348754718010985,-0.357513444874523,0.233062511653035,0.50683658720369,0.802030914963036,0.740007594496422,0.0549580186568779,-0.255619490779881,1.19139596738176,1.37330109817908,-0.360065802174969,-0.393955718902312,-2.10018995187519,-1.78300300193802,7,"Human"
"CUEDC1",0.643297848414402,1.28306619821875,0.761334116228775,0.792450637216802,1.18547346650849,1.05414104601545,-0.255650399390747,-0.846822584822713,-0.245876930657409,-0.068986969391764,-0.365427989186394,-0.471794474009028,-1.79629456731124,-1.66890939783336,4,"Human"
"SCRIB",0.538223135698106,2.32353383641348,1.51965526974974,-0.266232186901283,-0.234315378434294,0.490704344166827,0.354730698584927,-1.32073911091078,-0.866908088728141,-0.905450534017427,-0.0181720815783394,-0.208158648006273,-0.986914566198235,-0.419956689838289,4,"Human"
"OXTR",-0.837416795674837,-0.689696386728558,-0.90066697598613,-0.142721493320356,-0.0596098828749905,-0.057482596673399,-0.847170825953601,-0.803124360642619,0.808349741799279,0.714914436664874,-0.510597325991062,-0.62556692308201,1.95333923315533,1.99745015530808,2,"Human"
"CMTR2",-0.946231663091385,-2.2763307154741,-1.07525357870285,-0.0667330136972919,-0.0435143243196824,-0.574784807092671,0.0545304863214911,0.220361109899418,1.33026509666833,1.24574978832081,0.0432527477590097,0.0670655867522315,1.07077072994246,0.950852556714226,2,"Human"
"FAM83H",1.00836342405747,1.51567665646431,1.45126864693833,-0.867816599725261,-0.672655213210273,0.74030827758248,0.640531815527193,-0.755759195333119,-0.0824865689936556,-0.245719212632707,0.140994681152318,0.129555958621083,-1.84320589489361,-1.15905677555455,9,"Human"
"OR56A1",-1.03613355075027,-1.03613355075027,-1.03613355075027,-1.03613355075027,-1.03613355075027,-1.03613355075027,0.356681043208165,1.28260837931111,0.242296628472446,0.777794466181304,0.630734109451802,0.855201987625889,0.384641080510589,1.68684360974031,3,"Human"
"ZNF572",-1.06859648900142,-1.29903633768744,-1.75746522193127,0.257680698922221,0.497756685829323,-0.183998045053513,-0.246532378183137,0.0773723340785876,0.707335401269295,0.824117924225158,-0.714971791171712,-0.197902009034879,1.79619635993132,1.30804286780746,1,"Human"
"ST20",0.691095651223689,1.21718082621661,0.909344750815185,0.947954525253664,0.779979986601755,0.774315774617482,-1.47755858423379,-1.02460274311054,-0.932354864154107,-1.11617923207421,-1.10268924382474,-0.859738833028828,0.811412955950621,0.381839029747228,5,"Human"
"PITPNB",-0.738714033124171,-1.23017666722629,-1.11710122725201,-0.323566385711252,-0.247749470431221,-0.521868418333611,-0.432820408544918,0.169501773874675,0.438111428318394,0.304327186592079,-0.257666490046589,-0.190792193034214,2.22612496697224,1.9223899379469,2,"Human"
"LRRC57",-0.623287779299109,-1.60953803040433,-1.80224674017701,0.0623853729435184,-0.184929886485234,-0.0770796578101764,-0.788058828786964,0.296069073342767,0.916617300618151,1.92206634309758,-0.00924048130256198,0.253810448852623,1.00961700505859,0.633815860352146,1,"Human"
"OR52N2",1.28150137214352,-0.757386113231438,0.685835704437918,1.24994571922638,1.15638440937578,1.83729655950761,-0.757386113231438,-0.151874858839705,-0.757386113231438,-0.757386113231438,-0.757386113231438,-0.757386113231438,-0.757386113231438,-0.757386113231438,5,"Human"
"MRPL14",0.842162393056015,1.67555267407242,1.20720497049714,0.927157199955406,0.803911680438473,0.902940329665637,-0.536857933371122,-0.516631740805252,-0.961120275702009,-1.19788063294997,-0.496010587209861,-0.523606227342342,-0.996047618258801,-1.13077423204573,4,"Human"
"GPR137C",1.20440710059631,-0.160429265201159,0.482837181962561,-0.672376214085116,-2.34754270065183,-1.10758515312831,0.562545100796328,0.978188551567367,-0.181642885483794,0.26202915273478,0.782695644964576,1.22532659497638,-0.71779961658998,-0.310653492458123,6,"Human"
"ZFP82",-0.86227161147816,-1.13475455446615,-0.972524209773205,-0.227087921055861,-1.97045230851769,0.249358927338771,0.0403269519089068,-0.0717941745167811,0.668941316034503,1.02072082940592,0.217932164822653,0.107284863269004,1.75554378201202,1.17877594501609,2,"Human"
"AEN",-1.21648089041847,-1.0514502119135,-1.13350295972336,-0.0548678194554994,-0.64826695108986,-0.276377956028792,-0.126783762429845,-0.208472387124742,0.37972775893644,0.265490904257331,0.00590729538331685,-0.0226538651823803,2.06146045179268,2.0262703929967,2,"Human"
"FKRP",0.522926564165133,0.988516668503447,0.788504496430523,1.18928683014297,0.552934923656461,1.63292406054181,-0.909942398594368,-1.56834078600828,-0.0272650391123179,0.154473899182285,-1.29401692660565,-1.07965834037546,-0.736944561019729,-0.213399390906793,5,"Human"
"TRAPPC5",1.29261276370946,2.33857450430792,1.22650463968736,-1.17575972927662,-0.0129145963341464,0.0305824305351661,0.184372804428219,-0.677455716331244,-0.843488626622018,-0.847717725559194,-0.00866035950693306,-0.0658705226623886,-0.661146099975317,-0.779633766400273,9,"Human"
"SLC25A42",1.70800009375876,1.56785994564548,1.54976218645255,0.0645079664582875,-0.658518012833818,-0.249433433591969,0.0917507331652419,-0.492250419551012,-0.727626530152893,-0.298383377107264,-0.110631746783078,-0.00663907775167457,-1.87813216671166,-0.560266160996964,9,"Human"
"METTL23",0.689304442720764,1.6484127215147,0.937995452556351,0.777936709844988,0.805590390199007,0.382447685049476,-0.36865704108542,-0.414495734645697,-0.220776105008716,-0.101725384387585,-0.0637829615451984,-0.36677755912978,-1.57285310562935,-2.13261951045349,8,"Human"
"SLC26A11",-0.533096742046428,0.654059135678532,-0.134190571244531,1.58510445288827,0.954274981914592,2.08784451938423,-0.763050280050522,-1.32353422838159,-0.292628709702849,-0.905668699100911,-1.04944343737475,-0.352686700142633,-0.0621699573774991,0.135186235556073,5,"Human"
"MAPK15",-0.689710900954642,-0.642355353799377,-0.855738478934984,-1.16765999443729,-0.890347755028398,-1.72657530294634,0.612068253838781,-0.0231156038635155,0.787046085614472,0.262978106909814,0.847850831266781,1.09151363941311,0.748450140115801,1.64559633280578,3,"Human"
"F2R",1.17580763243339,0.696915771683575,1.62826842447797,1.24695101525421,0.837656329629493,0.251261501449097,-0.563962938172423,-0.113275079509462,-0.706742902099456,-1.25316343549969,-0.225688263754351,-0.290315163656206,-1.45065524616211,-1.23305764607403,4,"Human"
"HLA-V",-0.761864730399922,-0.631655792761359,-0.914437730693288,1.1435228893904,1.46444418633402,1.04352956653233,-0.913525599989582,-1.06932328660948,0.0608599599832247,0.422217781805521,-1.14280590515966,-0.886028937050652,1.04295821809631,1.14210938052213,7,"Human"
"NPM1",-0.29958270268693,-0.679269509601024,-0.97917401095117,-0.923147010967995,-0.556618494156495,-1.41116871470673,1.18465867234517,1.44794697189571,-0.637000323609659,-0.893020045748695,1.13034167376121,1.01634527757204,0.946962537870017,0.652725678984551,2,"Human"
"H2AW",0.0327298224958935,1.88873828828264,1.02255968683123,0.593543761877868,1.10864861908319,0.930124991762812,-0.8216892647973,-1.21355576103372,-0.0236332965826773,-0.727555906613713,-1.31512952960608,-1.22101624465819,-0.0597708354397062,-0.193994331602266,5,"Human"
"POLR2A",-1.17446848398792,-2.01873719826783,-0.990491509399069,-0.132411816931862,-1.44233969389306,-0.0464650164997157,0.701233667614489,0.544698650158175,0.610255404157697,1.14222295967732,0.566632755078534,0.781482531017402,0.687543373183722,0.770844378092107,3,"Human"
"SLC25A41",1.24771958530785,0.664392317073579,0.354957812806402,1.89786460091886,0.158027539660666,1.09545806291531,-0.648394798500783,-0.208566622154329,0.201780892753553,-1.22943001791143,-0.581544552908739,-0.330031804578159,-1.5827733882482,-1.03945962713458,5,"Human"
"TLCD5",-0.319841012976759,0.870540792001569,1.25310355198271,1.13276128104083,1.85217800286957,0.24938919935637,-1.40320656442632,-0.795604299094366,-0.282034838672091,0.315817227785176,-1.04995976493472,-1.22512549162432,0.0403032555183705,-0.638321338826043,5,"Human"
"FRAT2",1.73503881081525,1.69710106716767,0.942801758274301,0.410233796525495,-0.064423809249303,0.718199122098954,-0.180105654019787,-0.24665594156903,-0.536722056094771,-1.03482125517175,-0.414098140161743,-0.343964869805474,-1.65132669429339,-1.03125613451643,10,"Human"
"TMEM102",0.421169764337784,1.52265089942659,1.24219903840334,0.652548553810255,0.834939238312806,1.2626431946548,-0.378677722471579,-0.830418470116339,-0.221351060249699,-0.441253531319743,-0.420041522869487,-0.62935917841782,-1.66468614820683,-1.35036305529408,4,"Human"
"NME9",-1.2371350373613,-1.2371350373613,-0.756382738289769,-1.2371350373613,-1.2371350373613,-0.769908285597954,0.630892170758629,0.623569328717905,0.818468407319503,0.779045144502009,0.551740488971753,0.690026559042654,1.32112337135523,1.05996570266523,3,"Human"
"DDX60L",-1.05400701661314,-1.32934545391159,-1.18676390665033,1.27930889119184,1.21181574508952,1.04641343517078,-0.782433459656554,-0.643825123321632,1.06021166023825,1.02679935145414,-0.707642254250464,-0.706106893141338,0.407007949012521,0.378567075388002,1,"Human"
"SYNE4",1.15484634427833,1.61881656206843,1.45594447811998,0.835458369611254,0.4132564441911,0.922795391137843,-0.907225466706617,-0.94145247370069,-0.70228870346379,-0.839586899407998,-0.896351327610747,-0.721283481255393,-0.649893484929561,-0.743035752332131,10,"Human"
"OGFOD3",1.14556719375219,1.30451063693393,1.20801088716324,0.253191641718949,0.203060437778303,0.518142378604145,0.219063291524885,-0.0807574714104718,-0.584552777319894,-0.569488285672245,0.109602620524959,0.120908436181883,-1.97345229302449,-1.87380669675537,8,"Human"
"AATK",-2.17974770465546,-0.450842718515113,-0.587582509254768,-0.843458107765797,-1.36857938097329,-0.431546190308451,0.644256207207445,0.343749478932299,1.33349094884316,0.946857674210334,0.670144501573487,0.705663702125646,0.479889277039872,0.737704821540649,3,"Human"
"ZNF678",-0.438324113473734,-1.98534914003348,-1.761275541294,-0.386088207056626,0.423759829603221,-0.948725744906059,0.0285392172651945,0.410011191609971,1.1677121960061,1.07847462570083,0.262332109743474,0.331724879032336,0.978910762151652,0.838297935651125,2,"Human"
"TMEM45A",-1.12032950990954,-1.47155073272916,-1.00778671538518,-0.998244090720661,-0.905528768668967,-0.973240540129992,0.586413192552842,0.694925950794463,0.609481349786407,0.89039302799371,0.629930117479653,0.590293466252264,1.2509017489465,1.22434150373765,3,"Human"
"ZBTB2",-1.13603582985712,-1.41593477179282,-1.49454749376602,-0.463000950313668,-0.369461640129721,-0.640447637968019,0.0203178587720963,0.302280759006955,1.26146533756139,1.23315713928188,0.0666102364079461,-0.00853713663881368,1.26801204882093,1.37612208061497,2,"Human"
"RNF135",1.32768480117256,1.44772576358514,1.00212420762893,0.67325530935624,0.820991303727981,0.762921980523988,-0.187023983391033,-0.462232931516761,-0.845060671159006,-1.15384948748846,-0.373671550964283,-0.366242117690014,-1.74612218553243,-0.900500438252829,4,"Human"
"ACBD4",1.17944009283659,1.42543582871052,1.50480707954326,0.264296659252287,0.326420503240111,0.194211891114603,-0.257064555777106,-0.579495222849569,-0.173900248880026,-0.109300407148696,-0.0213076244322281,-0.110756986180233,-1.76336939881888,-1.87941761061064,8,"Human"
"FANCB",-0.660882551275474,-0.979044530783506,-0.785420384348166,-1.12365586426979,-1.14966778515179,-1.68429185535366,0.794784650219197,1.18852619208537,0.329597284680811,1.08906709280853,0.764946001132332,0.702719396603751,0.7992959527178,0.714026400934588,3,"Human"
"SETD2",-1.15158677965195,-1.32773393856268,-1.08068581860182,-0.669143647099618,-0.540033758793966,-0.800682183665921,-0.011277761397527,0.105994300828723,1.16923564163224,1.2617824533936,0.0300960501244423,0.0518974063773181,1.50664332065024,1.45549471476692,2,"Human"
"C6orf223",-0.0795470606130428,0.119854370212244,0.156077114942591,1.65922576461222,1.72696280280703,1.80891673613614,-0.620243056923139,-0.699848086018616,-0.532267928456347,-0.524064966257649,-0.595180173862427,-0.433706201365514,-1.0001620169933,-0.986017298220197,5,"Human"
"MEX3D",1.40131672320036,1.63591493161903,1.23468889767344,0.0827535487564031,0.799073778273834,0.979343094577127,-0.450591553651101,-0.812912965632861,-0.532143233797518,-0.725023325041478,-0.568956964185643,-0.72133385790245,-1.25668198643882,-1.06544708745032,10,"Human"
"FDCSP",0.683603435305688,0.749393140989068,0.596794835429861,1.15690123289715,1.29986500756027,1.09110100963444,-0.116426872155433,-0.0370556498882594,-0.966323449127878,-0.96994807467792,-0.0687653552661378,-0.106301914963092,-1.69751763621184,-1.61531970952592,4,"Human"
"GPR135",-0.949269710185775,-1.5734505994935,-0.88954794046449,-1.15760463053516,-0.422496171052474,-1.2142584553374,0.639353607260116,1.02167594062611,0.683019510434645,0.712090202039346,1.09236212424754,0.819781459574041,-0.00558415075419397,1.24392881364119,3,"Human"
"SLX1B",1.03660870824638,1.53812432847062,1.19582055576565,0.565535125629326,0.858346438344378,0.825407537787566,-0.331439327765547,-0.768658685458424,-0.399651909519943,-0.469284687723183,-0.442957544385548,-0.60691157946619,-1.84956445481629,-1.15137450510879,4,"Human"
"TNFSF15",-0.586209272905006,-1.12658309190802,-0.74997478150309,1.31758477724711,1.1065192444171,0.834602306868882,-1.19172971840537,-0.903485687345556,0.430545644709763,0.433831840450303,-1.04203114311402,-0.856140339778932,1.07371184271591,1.25935837855092,7,"Human"
"ZFP41",0.102352344041463,1.18231789660846,0.963220210900361,0.848907222113396,0.351005348429414,1.52260322494253,-0.699266454736908,-1.72459449684639,-0.271679087977304,-0.417986688486777,-1.46999035839353,-1.15261892298936,0.322073493761038,0.443656268633565,5,"Human"
"PHLDA2",0.735181696825765,1.47575835920672,1.01975880870362,0.900585166640181,0.816450674118819,1.37573970725672,-0.46232049931629,-1.11792401289169,-0.491567742325116,-0.408904268101882,-0.61553779562449,-0.768073645024297,-1.28689513044094,-1.17225131902711,4,"Human"
"PLAG1",-1.0862240360966,-1.58462793382305,-0.842976298226712,-0.342910980331978,-0.321204432318056,-0.231233422445852,-0.287992690130769,-0.0974744390255452,1.80071229311714,1.86000776989785,-0.298806476835954,-0.232385980331846,0.831230722564196,0.833885903987185,1,"Human"
"ZBTB20",-1.86573114507879,-1.08914066443215,-1.19619711594017,-0.582567756865125,-0.424186537835519,-0.39444593486499,0.182983357490729,0.220931040772346,1.37320407773277,1.48483758617266,0.139705973400381,0.148885659258721,0.933145405046878,1.06857605514226,2,"Human"
"DIPK2A",-0.794633079258306,-1.84718110907155,-1.02096188354462,-1.12334464927817,-0.367227566245392,-1.16230983854887,0.734828482750837,0.839317116341645,0.637087074561302,0.756290518176246,0.751141186940704,0.617888397413072,1.13041439487243,0.84869095489069,1,"Human"
"C5orf30",0.26360403244297,-1.15903262858724,-0.481698823137672,-1.42153568272158,-0.964450158246233,-1.77101342631183,0.145621060373242,0.441809298296556,0.930060761947383,1.05018720379471,0.292205697560908,0.251623633055624,1.20239545432556,1.2202235772076,3,"Human"
"OR5AS1",-1.10383194008999,-1.67014934446962,-0.957344964565951,-0.526927594252393,-0.108647001747459,-0.879762983430455,0.119649121933852,0.154496888376497,0.478153418751766,0.7787086172837,0.165334600051637,0.0787630019264394,1.93528701380499,1.53627116642699,2,"Human"
"SIAH2",0.230007514297508,0.782888889954704,0.56008085456896,0.957721470003734,1.08802204568654,1.5060096356364,-1.37009819870529,-1.19765321984865,-0.281021019188055,-0.558404669510174,-1.29719765662307,-1.34347532031605,0.594507189094772,0.328612484948655,5,"Human"
"LSM10",1.01257871334682,1.97179381416953,1.29360077948638,0.374372897672449,-0.274123166814331,0.41013952335534,-0.396869601200682,-0.625386023573539,-1.51245325947224,-1.56084821739847,-0.555172362852996,-0.501807240365924,-0.0739247249601341,0.438098868607756,1,"Human"
"RELL1",0.461593127728801,0.528776133927196,-0.0932444635110657,1.14641556744665,1.79898817158189,1.16477100865106,-0.191677368059407,-0.295392001172667,-0.0765859025496275,-0.392168055493662,-0.271681060998277,-0.272454170343131,-1.68698334656944,-1.82035764063832,5,"Human"
"RFX7",-1.12437462122795,-1.66766938298321,-1.15821506534731,-0.529580289355895,-0.216891912754636,-0.529655624147901,-0.056730378919913,0.0972187174248907,1.40378779295665,1.3474978551847,-0.0858063228093833,-0.00768806597642109,1.22506391287375,1.30304338508264,2,"Human"
"SLC35C1",1.08377888471571,1.36280935983882,1.29976096398892,0.740650635387525,0.739258052831238,1.02980418035999,-0.243314318704796,-0.701786886623379,-0.944893013681989,-0.629077571549499,-0.486475056272114,-0.561122070472068,-1.58452057721584,-1.10487258260254,4,"Human"
"RNF41",-1.62236939124293,-0.956314618357909,-0.790749496743579,1.28942270996037,0.742054626272719,1.35323634697257,-0.535091490252057,-0.386035816797351,1.26925839234202,1.31917773081101,-0.712702854241408,-0.635101976868177,-0.0456194760412373,-0.289164685814048,7,"Human"
"CLDN7",0.64023620313515,1.11352642702882,0.805794064969509,1.05740825756757,0.957468369856555,1.21511924068724,-0.0779353702013608,-0.294077229548473,-1.07403750500862,-1.04398738110331,-0.08165441234437,-0.111494129248325,-1.62247716964881,-1.48388936614158,4,"Human"
"C5orf24",-0.559036386204297,-1.79762471316667,-0.989506225069621,-0.43102683308353,-0.554453002917673,-1.0415079397245,1.16478011913011,1.35939257413864,0.403340547346117,0.377257254833707,1.2738535772389,1.28241550352164,-0.205312797383532,-0.282571678659284,6,"Human"
"MRPS11",0.919036155520378,1.9629384647881,1.08098368042859,-0.782413768753077,-1.3457942906411,-0.899951736073985,0.683870419626912,0.382122177960766,-0.674214250107819,-1.3201048125713,0.53538936433045,0.499182046280934,-0.443629578544134,-0.597413872244719,6,"Human"
"SNRPE",1.22966930855761,1.11420695091817,1.05201445682131,0.382394457713346,0.607305674339152,0.263321818249265,0.190300338299541,0.335352067516824,-1.0730866515927,-1.11339649868194,0.179836297772827,0.270109795842161,-1.70960406631048,-1.72842394944508,9,"Human"
"RTKN2",-0.824638201678139,-1.31537385292847,-0.90128505876595,0.492505827622602,1.35562490215221,0.118706453195324,-0.591536861311067,-0.336873668425481,2.02407538266863,1.5544419515464,-0.558952487971813,-0.472509155609308,-0.165452126001662,-0.378733104493263,1,"Human"
"PNMA8A",0.975464086652246,0.891950864426313,1.45098149446128,1.64332449464875,-0.0260907749457955,0.853932436857159,-0.421787832936411,-0.872606564095444,-1.57167943239555,-0.943916020603372,-0.163150468197257,-0.479456996317805,-1.03345756300382,-0.303507724550297,4,"Human"
"CHST15",0.934342074609415,0.0982326846638125,0.262450672861741,1.5473766356612,1.30802162668907,1.41397257794587,-1.24056050795514,-1.01197541777185,-0.130895013370109,0.322411172759622,-1.11187442219344,-1.04623089702863,-0.563197941604263,-0.782073245267284,7,"Human"
"IDH2",1.20845923650206,1.36315605517198,1.14274437376231,-0.173153348602598,0.0846083470949362,0.174420753818379,0.515563508973889,0.330418643603729,-0.983311445488915,-0.892013343733519,0.341598791019637,0.334272841446642,-1.7543009824047,-1.69246343116383,8,"Human"
"OR52A1",-1.02196592416731,-0.887115616296231,-0.636416784632435,-0.621656201715723,-0.945299261435578,-0.808227445758366,-0.116157984240893,-0.183484248698576,1.61089931127891,1.12056481070331,-0.155076496608546,-0.374495865703107,1.18308368206809,1.83534802520647,2,"Human"
"TMEM259",1.13833462574687,2.05100149632942,1.43637131588955,-0.0893317872562487,0.105699309244237,0.933292864589861,-0.258325272286836,-1.29088922138222,-0.804122278590749,-0.683771770925204,-0.462550673414974,-0.618146828725992,-0.867797619185999,-0.589764160031717,10,"Human"
"TNRC18",0.232468690412856,0.525229882186349,0.884719442141058,1.05946645029487,1.03967090898532,1.63496419376707,0.229151895922851,-0.705128081503547,-0.814094773161878,-0.804034930257297,0.0974048692799905,-0.205560935370524,-1.76352798471502,-1.41072962798212,4,"Human"
"DEXI",1.08827740977573,1.81924351620814,1.68331839155967,-0.118671803809813,0.400780634832534,0.573196715032593,-0.16589723460748,-0.462231745935927,-0.891829475436958,-0.828740681786944,-0.259044276053347,-0.266328765907438,-1.28895250138892,-1.28312018248186,10,"Human"
"NOP10",1.04191350120156,1.53740638182798,1.1343448362948,0.664623334142258,0.168419789923885,0.421075023288349,-0.180790445143858,0.0870518568891333,-1.70510473740698,-1.92935110978402,-0.0226205436855091,0.0395127589396151,-0.349690280586715,-0.906790365900509,4,"Human"
